_id,topic,weight
6162aa1fe1b7f5c73e6fe373,17, 0.13771166
6162aa1fe1b7f5c73e6fe373,20, 0.45836344
6162aa1fe1b7f5c73e6fe374,6, 0.130316
6162aa1fe1b7f5c73e6fe374,8, 0.47197527
6162aa1fe1b7f5c73e6fe374,10, 0.34011936
6162aa1fe1b7f5c73e6fe375,8, 0.12922336
6162aa1fe1b7f5c73e6fe375,12, 0.5844247
6162aa1fe1b7f5c73e6fe375,14, 0.13985741
6162aa1fe1b7f5c73e6fe375,18, 0.11375224
6162aa1fe1b7f5c73e6fe376,0, 0.31822664
6162aa1fe1b7f5c73e6fe376,9, 0.10914363
6162aa1fe1b7f5c73e6fe376,11, 0.37359837
6162aa1fe1b7f5c73e6fe376,13, 0.16979857
6162aa1fe1b7f5c73e6fe377,1, 0.24795249
6162aa1fe1b7f5c73e6fe377,6, 0.054129336
6162aa1fe1b7f5c73e6fe377,12, 0.49065298
6162aa1fe1b7f5c73e6fe377,16, 0.17452314
6162aa1fe1b7f5c73e6fe378,8, 0.2304386
6162aa1fe1b7f5c73e6fe378,11, 0.59181297
6162aa1fe1b7f5c73e6fe378,15, 0.14451516
6162aa1fe1b7f5c73e6fe379,1, 0.18341409
6162aa1fe1b7f5c73e6fe379,7, 0.28766346
6162aa1fe1b7f5c73e6fe379,15, 0.21138585
6162aa1fe1b7f5c73e6fe379,16, 0.2528807
6162aa1fe1b7f5c73e6fe379,17, 0.037049323
6162aa1fe1b7f5c73e6fe37a,2, 0.3573287
6162aa1fe1b7f5c73e6fe37a,5, 0.28962544
6162aa1fe1b7f5c73e6fe37a,16, 0.1225968
6162aa1fe1b7f5c73e6fe37a,18, 0.20223072
6162aa1fe1b7f5c73e6fe37b,8, 0.52094966
6162aa1fe1b7f5c73e6fe37b,12, 0.3620493
6162aa1fe1b7f5c73e6fe37b,19, 0.07585729
6162aa1fe1b7f5c73e6fe37c,6, 0.039105944
6162aa1fe1b7f5c73e6fe37c,8, 0.20788077
6162aa1fe1b7f5c73e6fe37c,9, 0.08739766
6162aa1fe1b7f5c73e6fe37c,12, 0.40300846
6162aa1fe1b7f5c73e6fe37c,17, 0.23397858
6162aa1fe1b7f5c73e6fe37d,0, 0.452457
6162aa1fe1b7f5c73e6fe37d,8, 0.16880554
6162aa1fe1b7f5c73e6fe37d,15, 0.2107813
6162aa1fe1b7f5c73e6fe37d,18, 0.13764364
6162aa1fe1b7f5c73e6fe37e,2, 0.33178148
6162aa1fe1b7f5c73e6fe37e,5, 0.28975537
6162aa1fe1b7f5c73e6fe37e,6, 0.058749173
6162aa1fe1b7f5c73e6fe37e,16, 0.28940484
6162aa1fe1b7f5c73e6fe37f,8, 0.12792921
6162aa1fe1b7f5c73e6fe37f,19, 0.5851244
6162aa1fe1b7f5c73e6fe37f,20, 0.24374363
6162aa1fe1b7f5c73e6fe380,1, 0.14540833
6162aa1fe1b7f5c73e6fe380,5, 0.28071463
6162aa1fe1b7f5c73e6fe380,8, 0.22659735
6162aa1fe1b7f5c73e6fe380,12, 0.1230219
6162aa1fe1b7f5c73e6fe380,18, 0.19932592
6162aa1fe1b7f5c73e6fe381,7, 0.47243837
6162aa1fe1b7f5c73e6fe381,17, 0.12633908
6162aa1fe1b7f5c73e6fe381,20, 0.36008692
6162aa1fe1b7f5c73e6fe382,6, 0.111756004
6162aa1fe1b7f5c73e6fe382,8, 0.27846432
6162aa1fe1b7f5c73e6fe382,12, 0.46317312
6162aa1fe1b7f5c73e6fe382,15, 0.107631035
6162aa1fe1b7f5c73e6fe383,7, 0.52168185
6162aa1fe1b7f5c73e6fe383,16, 0.332944
6162aa1fe1b7f5c73e6fe383,17, 0.10780644
6162aa1fe1b7f5c73e6fe384,0, 0.24714468
6162aa1fe1b7f5c73e6fe384,4, 0.05984222
6162aa1fe1b7f5c73e6fe384,6, 0.06944447
6162aa1fe1b7f5c73e6fe384,10, 0.24436961
6162aa1fe1b7f5c73e6fe384,15, 0.3482815
6162aa1fe1b7f5c73e6fe385,5, 0.27619666
6162aa1fe1b7f5c73e6fe385,7, 0.4039591
6162aa1fe1b7f5c73e6fe385,16, 0.1721329
6162aa1fe1b7f5c73e6fe385,19, 0.112128764
6162aa1fe1b7f5c73e6fe386,0, 0.2690119
6162aa1fe1b7f5c73e6fe386,5, 0.3705273
6162aa1fe1b7f5c73e6fe386,8, 0.32446194
6162aa1fe1b7f5c73e6fe387,6, 0.26696107
6162aa1fe1b7f5c73e6fe387,7, 0.2500626
6162aa1fe1b7f5c73e6fe387,9, 0.17837177
6162aa1fe1b7f5c73e6fe387,10, 0.09818085
6162aa1fe1b7f5c73e6fe387,14, 0.1797713
6162aa1fe1b7f5c73e6fe388,0, 0.3756788
6162aa1fe1b7f5c73e6fe388,2, 0.59184074
6162aa1fe1b7f5c73e6fe389,0, 0.39879203
6162aa1fe1b7f5c73e6fe389,8, 0.2144216
6162aa1fe1b7f5c73e6fe389,14, 0.13951166
6162aa1fe1b7f5c73e6fe389,17, 0.107816026
6162aa1fe1b7f5c73e6fe389,19, 0.11082491
6162aa1fe1b7f5c73e6fe38a,3, 0.19380775
6162aa1fe1b7f5c73e6fe38a,8, 0.3040013
6162aa1fe1b7f5c73e6fe38a,11, 0.25853452
6162aa1fe1b7f5c73e6fe38a,12, 0.07835603
6162aa1fe1b7f5c73e6fe38a,19, 0.13666897
6162aa1fe1b7f5c73e6fe38b,3, 0.2284219
6162aa1fe1b7f5c73e6fe38b,8, 0.19207297
6162aa1fe1b7f5c73e6fe38b,12, 0.38363183
6162aa1fe1b7f5c73e6fe38b,18, 0.15867005
6162aa1fe1b7f5c73e6fe38c,8, 0.2729075
6162aa1fe1b7f5c73e6fe38c,12, 0.6496948
6162aa1fe1b7f5c73e6fe38c,18, 0.044172306
6162aa1fe1b7f5c73e6fe38d,5, 0.08161189
6162aa1fe1b7f5c73e6fe38d,8, 0.6446829
6162aa1fe1b7f5c73e6fe38d,18, 0.22288963
6162aa1fe1b7f5c73e6fe38e,7, 0.34743813
6162aa1fe1b7f5c73e6fe38e,10, 0.23761542
6162aa1fe1b7f5c73e6fe38e,15, 0.28476495
6162aa1fe1b7f5c73e6fe38e,17, 0.097447485
6162aa1fe1b7f5c73e6fe38f,0, 0.34740427
6162aa1fe1b7f5c73e6fe38f,2, 0.27353463
6162aa1fe1b7f5c73e6fe38f,12, 0.21720798
6162aa1fe1b7f5c73e6fe38f,18, 0.13153756
6162aa1fe1b7f5c73e6fe390,10, 0.09514502
6162aa1fe1b7f5c73e6fe390,12, 0.7536687
6162aa1fe1b7f5c73e6fe390,18, 0.1213985
6162aa1fe1b7f5c73e6fe391,5, 0.103138015
6162aa1fe1b7f5c73e6fe391,12, 0.8217911
6162aa1fe1b7f5c73e6fe391,18, 0.045279555
6162aa1fe1b7f5c73e6fe392,5, 0.115968816
6162aa1fe1b7f5c73e6fe392,6, 0.03882023
6162aa1fe1b7f5c73e6fe392,8, 0.19155212
6162aa1fe1b7f5c73e6fe392,9, 0.092258975
6162aa1fe1b7f5c73e6fe392,16, 0.53167105
6162aa1fe1b7f5c73e6fe393,8, 0.17585966
6162aa1fe1b7f5c73e6fe393,11, 0.31319368
6162aa1fe1b7f5c73e6fe393,14, 0.3259839
6162aa1fe1b7f5c73e6fe393,17, 0.15573053
6162aa1fe1b7f5c73e6fe394,0, 0.13275531
6162aa1fe1b7f5c73e6fe394,8, 0.24065796
6162aa1fe1b7f5c73e6fe394,12, 0.19962001
6162aa1fe1b7f5c73e6fe394,17, 0.12994115
6162aa1fe1b7f5c73e6fe394,18, 0.26021844
6162aa1fe1b7f5c73e6fe395,0, 0.14963806
6162aa1fe1b7f5c73e6fe395,7, 0.29614386
6162aa1fe1b7f5c73e6fe395,8, 0.42017278
6162aa1fe1b7f5c73e6fe395,17, 0.10131201
6162aa1fe1b7f5c73e6fe396,0, 0.24417967
6162aa1fe1b7f5c73e6fe396,5, 0.21576491
6162aa1fe1b7f5c73e6fe396,6, 0.039886985
6162aa1fe1b7f5c73e6fe396,11, 0.29878932
6162aa1fe1b7f5c73e6fe396,20, 0.17471954
6162aa1fe1b7f5c73e6fe397,0, 0.41658473
6162aa1fe1b7f5c73e6fe397,7, 0.2630144
6162aa1fe1b7f5c73e6fe397,13, 0.1860112
6162aa1fe1b7f5c73e6fe397,17, 0.1051518
6162aa1fe1b7f5c73e6fe398,0, 0.42727023
6162aa1fe1b7f5c73e6fe398,8, 0.21911414
6162aa1fe1b7f5c73e6fe398,13, 0.2211636
6162aa1fe1b7f5c73e6fe398,17, 0.10322149
6162aa1fe1b7f5c73e6fe399,8, 0.23044978
6162aa1fe1b7f5c73e6fe399,11, 0.5918022
6162aa1fe1b7f5c73e6fe399,15, 0.1445148
6162aa1fe1b7f5c73e6fe39a,0, 0.25197393
6162aa1fe1b7f5c73e6fe39a,8, 0.53136265
6162aa1fe1b7f5c73e6fe39a,10, 0.18687475
6162aa1fe1b7f5c73e6fe39b,7, 0.308936
6162aa1fe1b7f5c73e6fe39b,8, 0.3533796
6162aa1fe1b7f5c73e6fe39b,15, 0.30446133
6162aa1fe1b7f5c73e6fe39c,6, 0.13836543
6162aa1fe1b7f5c73e6fe39c,8, 0.5681339
6162aa1fe1b7f5c73e6fe39c,15, 0.26150918
6162aa1fe1b7f5c73e6fe39d,0, 0.28180513
6162aa1fe1b7f5c73e6fe39d,5, 0.24369562
6162aa1fe1b7f5c73e6fe39d,8, 0.21793957
6162aa1fe1b7f5c73e6fe39d,16, 0.10880074
6162aa1fe1b7f5c73e6fe39d,18, 0.11684403
6162aa1fe1b7f5c73e6fe39e,0, 0.28897622
6162aa1fe1b7f5c73e6fe39e,5, 0.09128066
6162aa1fe1b7f5c73e6fe39e,6, 0.04030152
6162aa1fe1b7f5c73e6fe39e,12, 0.2924479
6162aa1fe1b7f5c73e6fe39e,15, 0.26122218
6162aa1fe1b7f5c73e6fe39f,0, 0.41017234
6162aa1fe1b7f5c73e6fe39f,6, 0.043694686
6162aa1fe1b7f5c73e6fe39f,8, 0.12813361
6162aa1fe1b7f5c73e6fe39f,10, 0.27404994
6162aa1fe1b7f5c73e6fe39f,17, 0.110341385
6162aa1fe1b7f5c73e6fe3a0,1, 0.1833676
6162aa1fe1b7f5c73e6fe3a0,7, 0.2875614
6162aa1fe1b7f5c73e6fe3a0,15, 0.21141566
6162aa1fe1b7f5c73e6fe3a0,16, 0.25299335
6162aa1fe1b7f5c73e6fe3a0,17, 0.03705541
6162aa1fe1b7f5c73e6fe3a1,2, 0.39415452
6162aa1fe1b7f5c73e6fe3a1,10, 0.12215028
6162aa1fe1b7f5c73e6fe3a1,12, 0.32366115
6162aa1fe1b7f5c73e6fe3a1,18, 0.13181548
6162aa1fe1b7f5c73e6fe3a2,5, 0.5351247
6162aa1fe1b7f5c73e6fe3a2,8, 0.14073235
6162aa1fe1b7f5c73e6fe3a2,15, 0.13857551
6162aa1fe1b7f5c73e6fe3a2,18, 0.15828855
6162aa1fe1b7f5c73e6fe3a3,8, 0.8700774
6162aa1fe1b7f5c73e6fe3a3,17, 0.09495128
6162aa1fe1b7f5c73e6fe3a4,0, 0.2754537
6162aa1fe1b7f5c73e6fe3a4,8, 0.4615804
6162aa1fe1b7f5c73e6fe3a4,10, 0.23097086
6162aa1fe1b7f5c73e6fe3a5,6, 0.09221486
6162aa1fe1b7f5c73e6fe3a5,10, 0.13041618
6162aa1fe1b7f5c73e6fe3a5,12, 0.6062698
6162aa1fe1b7f5c73e6fe3a5,13, 0.14187084
6162aa1fe1b7f5c73e6fe3a6,0, 0.30861357
6162aa1fe1b7f5c73e6fe3a6,7, 0.4560152
6162aa1fe1b7f5c73e6fe3a6,10, 0.19781275
6162aa1fe1b7f5c73e6fe3a7,0, 0.10613996
6162aa1fe1b7f5c73e6fe3a7,7, 0.3498948
6162aa1fe1b7f5c73e6fe3a7,15, 0.45842025
6162aa1fe1b7f5c73e6fe3a7,19, 0.05522463
6162aa1fe1b7f5c73e6fe3a8,0, 0.18497802
6162aa1fe1b7f5c73e6fe3a8,7, 0.5292067
6162aa1fe1b7f5c73e6fe3a8,10, 0.12683184
6162aa1fe1b7f5c73e6fe3a8,18, 0.123403035
6162aa1fe1b7f5c73e6fe3a9,2, 0.26522458
6162aa1fe1b7f5c73e6fe3a9,8, 0.13534707
6162aa1fe1b7f5c73e6fe3a9,14, 0.109625146
6162aa1fe1b7f5c73e6fe3a9,17, 0.4594885
6162aa1fe1b7f5c73e6fe3aa,0, 0.28910586
6162aa1fe1b7f5c73e6fe3aa,2, 0.3233723
6162aa1fe1b7f5c73e6fe3aa,5, 0.29263547
6162aa1fe1b7f5c73e6fe3aa,6, 0.06457583
6162aa1fe1b7f5c73e6fe3ab,8, 0.55058205
6162aa1fe1b7f5c73e6fe3ab,15, 0.33243364
6162aa1fe1b7f5c73e6fe3ab,17, 0.08375951
6162aa1fe1b7f5c73e6fe3ac,0, 0.16196768
6162aa1fe1b7f5c73e6fe3ac,1, 0.12804976
6162aa1fe1b7f5c73e6fe3ac,7, 0.33785796
6162aa1fe1b7f5c73e6fe3ac,12, 0.17959078
6162aa1fe1b7f5c73e6fe3ac,17, 0.16278991
6162aa1fe1b7f5c73e6fe3ad,8, 0.95453644
6162aa1fe1b7f5c73e6fe3ae,0, 0.61624587
6162aa1fe1b7f5c73e6fe3ae,7, 0.19170031
6162aa1fe1b7f5c73e6fe3ae,10, 0.15749314
6162aa1fe1b7f5c73e6fe3af,7, 0.5857125
6162aa1fe1b7f5c73e6fe3af,10, 0.18092462
6162aa1fe1b7f5c73e6fe3af,15, 0.12062145
6162aa1fe1b7f5c73e6fe3af,17, 0.08351621
6162aa1fe1b7f5c73e6fe3b0,5, 0.21725868
6162aa1fe1b7f5c73e6fe3b0,7, 0.32453412
6162aa1fe1b7f5c73e6fe3b0,9, 0.16322704
6162aa1fe1b7f5c73e6fe3b0,18, 0.27018273
6162aa1fe1b7f5c73e6fe3b1,8, 0.17601405
6162aa1fe1b7f5c73e6fe3b1,11, 0.31302276
6162aa1fe1b7f5c73e6fe3b1,14, 0.32600427
6162aa1fe1b7f5c73e6fe3b1,17, 0.15572672
6162aa1fe1b7f5c73e6fe3b2,8, 0.2495182
6162aa1fe1b7f5c73e6fe3b2,11, 0.5058466
6162aa1fe1b7f5c73e6fe3b2,18, 0.21584272
6162aa1fe1b7f5c73e6fe3b3,0, 0.3226915
6162aa1fe1b7f5c73e6fe3b3,8, 0.35381678
6162aa1fe1b7f5c73e6fe3b3,9, 0.09614864
6162aa1fe1b7f5c73e6fe3b3,10, 0.19811286
6162aa1fe1b7f5c73e6fe3b4,0, 0.29674324
6162aa1fe1b7f5c73e6fe3b4,8, 0.0903217
6162aa1fe1b7f5c73e6fe3b4,12, 0.33105013
6162aa1fe1b7f5c73e6fe3b4,14, 0.19174105
6162aa1fe1b7f5c73e6fe3b4,18, 0.06437438
6162aa1fe1b7f5c73e6fe3b5,8, 0.23024292
6162aa1fe1b7f5c73e6fe3b5,11, 0.59200203
6162aa1fe1b7f5c73e6fe3b5,15, 0.14452173
6162aa1fe1b7f5c73e6fe3b6,0, 0.14237401
6162aa1fe1b7f5c73e6fe3b6,6, 0.039645087
6162aa1fe1b7f5c73e6fe3b6,15, 0.2545966
6162aa1fe1b7f5c73e6fe3b6,16, 0.2448736
6162aa1fe1b7f5c73e6fe3b6,17, 0.042810407
6162aa1fe1b7f5c73e6fe3b6,20, 0.25061175
6162aa1fe1b7f5c73e6fe3b7,6, 0.04654011
6162aa1fe1b7f5c73e6fe3b7,8, 0.24339305
6162aa1fe1b7f5c73e6fe3b7,10, 0.20921618
6162aa1fe1b7f5c73e6fe3b7,17, 0.12832652
6162aa1fe1b7f5c73e6fe3b7,20, 0.33184415
6162aa1fe1b7f5c73e6fe3b8,0, 0.24549659
6162aa1fe1b7f5c73e6fe3b8,5, 0.27368194
6162aa1fe1b7f5c73e6fe3b8,6, 0.037004866
6162aa1fe1b7f5c73e6fe3b8,8, 0.25069806
6162aa1fe1b7f5c73e6fe3b8,17, 0.15951198
6162aa1fe1b7f5c73e6fe3b9,0, 0.42930147
6162aa1fe1b7f5c73e6fe3b9,1, 0.12071935
6162aa1fe1b7f5c73e6fe3b9,6, 0.050426405
6162aa1fe1b7f5c73e6fe3b9,10, 0.36681184
6162aa1fe1b7f5c73e6fe3ba,0, 0.3954459
6162aa1fe1b7f5c73e6fe3ba,7, 0.26656285
6162aa1fe1b7f5c73e6fe3ba,10, 0.18183522
6162aa1fe1b7f5c73e6fe3ba,17, 0.12057411
6162aa1fe1b7f5c73e6fe3bb,0, 0.38098767
6162aa1fe1b7f5c73e6fe3bb,7, 0.278276
6162aa1fe1b7f5c73e6fe3bb,10, 0.17442249
6162aa1fe1b7f5c73e6fe3bb,17, 0.12911433
6162aa1fe1b7f5c73e6fe3bc,0, 0.448036
6162aa1fe1b7f5c73e6fe3bc,4, 0.054172106
6162aa1fe1b7f5c73e6fe3bc,5, 0.20994739
6162aa1fe1b7f5c73e6fe3bc,8, 0.1817531
6162aa1fe1b7f5c73e6fe3bc,17, 0.08114773
6162aa1fe1b7f5c73e6fe3bd,1, 0.14344366
6162aa1fe1b7f5c73e6fe3bd,8, 0.28178105
6162aa1fe1b7f5c73e6fe3bd,9, 0.19872677
6162aa1fe1b7f5c73e6fe3bd,12, 0.20047407
6162aa1fe1b7f5c73e6fe3bd,18, 0.14196806
6162aa1fe1b7f5c73e6fe3be,0, 0.24550524
6162aa1fe1b7f5c73e6fe3be,8, 0.5766812
6162aa1fe1b7f5c73e6fe3be,21, 0.14581904
6162aa1fe1b7f5c73e6fe3bf,0, 0.18872307
6162aa1fe1b7f5c73e6fe3bf,1, 0.24574551
6162aa1fe1b7f5c73e6fe3bf,6, 0.036720008
6162aa1fe1b7f5c73e6fe3bf,8, 0.25623056
6162aa1fe1b7f5c73e6fe3bf,17, 0.24395448
6162aa1fe1b7f5c73e6fe3c0,7, 0.536387
6162aa1fe1b7f5c73e6fe3c0,13, 0.19601814
6162aa1fe1b7f5c73e6fe3c0,20, 0.23160018
6162aa1fe1b7f5c73e6fe3c1,8, 0.3953478
6162aa1fe1b7f5c73e6fe3c1,12, 0.35344324
6162aa1fe1b7f5c73e6fe3c1,18, 0.20321295
6162aa1fe1b7f5c73e6fe3c2,8, 0.6920469
6162aa1fe1b7f5c73e6fe3c2,13, 0.27660093
6162aa1fe1b7f5c73e6fe3c3,0, 0.19500951
6162aa1fe1b7f5c73e6fe3c3,6, 0.03864945
6162aa1fe1b7f5c73e6fe3c3,10, 0.10539325
6162aa1fe1b7f5c73e6fe3c3,12, 0.63454795
6162aa1fe1b7f5c73e6fe3c4,0, 0.06320415
6162aa1fe1b7f5c73e6fe3c4,2, 0.5460401
6162aa1fe1b7f5c73e6fe3c4,6, 0.03858841
6162aa1fe1b7f5c73e6fe3c4,16, 0.31496105
6162aa1fe1b7f5c73e6fe3c5,0, 0.44341585
6162aa1fe1b7f5c73e6fe3c5,8, 0.51704603
6162aa1fe1b7f5c73e6fe3c6,0, 0.50665545
6162aa1fe1b7f5c73e6fe3c6,6, 0.030093376
6162aa1fe1b7f5c73e6fe3c6,8, 0.3679527
6162aa1fe1b7f5c73e6fe3c6,9, 0.058087397
6162aa1fe1b7f5c73e6fe3c7,0, 0.28333858
6162aa1fe1b7f5c73e6fe3c7,6, 0.042625282
6162aa1fe1b7f5c73e6fe3c7,10, 0.42210817
6162aa1fe1b7f5c73e6fe3c7,12, 0.22552943
6162aa1fe1b7f5c73e6fe3c8,0, 0.2652631
6162aa1fe1b7f5c73e6fe3c8,6, 0.42153722
6162aa1fe1b7f5c73e6fe3c8,8, 0.2812071
6162aa1fe1b7f5c73e6fe3c9,0, 0.68848526
6162aa1fe1b7f5c73e6fe3c9,1, 0.08138857
6162aa1fe1b7f5c73e6fe3c9,6, 0.034425754
6162aa1fe1b7f5c73e6fe3c9,8, 0.1664695
6162aa1fe1b7f5c73e6fe3ca,0, 0.24773169
6162aa1fe1b7f5c73e6fe3ca,2, 0.49430367
6162aa1fe1b7f5c73e6fe3ca,7, 0.22340633
6162aa1fe1b7f5c73e6fe3cb,0, 0.4380773
6162aa1fe1b7f5c73e6fe3cb,6, 0.018774038
6162aa1fe1b7f5c73e6fe3cb,10, 0.3356399
6162aa1fe1b7f5c73e6fe3cb,19, 0.18343656
6162aa1fe1b7f5c73e6fe3cc,8, 0.398984
6162aa1fe1b7f5c73e6fe3cc,15, 0.48933426
6162aa1fe1b7f5c73e6fe3cc,16, 0.07968393
6162aa1fe1b7f5c73e6fe3cd,6, 0.04234486
6162aa1fe1b7f5c73e6fe3cd,8, 0.1753896
6162aa1fe1b7f5c73e6fe3cd,15, 0.29293647
6162aa1fe1b7f5c73e6fe3cd,17, 0.10360356
6162aa1fe1b7f5c73e6fe3cd,20, 0.3505903
6162aa1fe1b7f5c73e6fe3ce,5, 0.16514914
6162aa1fe1b7f5c73e6fe3ce,8, 0.3209885
6162aa1fe1b7f5c73e6fe3ce,15, 0.4120886
6162aa1fe1b7f5c73e6fe3ce,17, 0.07619681
6162aa1fe1b7f5c73e6fe3cf,6, 0.042934418
6162aa1fe1b7f5c73e6fe3cf,8, 0.20166306
6162aa1fe1b7f5c73e6fe3cf,10, 0.17566827
6162aa1fe1b7f5c73e6fe3cf,17, 0.11510946
6162aa1fe1b7f5c73e6fe3cf,20, 0.427819
6162aa1fe1b7f5c73e6fe3d0,0, 0.40996152
6162aa1fe1b7f5c73e6fe3d0,1, 0.12957372
6162aa1fe1b7f5c73e6fe3d0,6, 0.04082366
6162aa1fe1b7f5c73e6fe3d0,12, 0.39040166
6162aa1fe1b7f5c73e6fe3d1,7, 0.26429576
6162aa1fe1b7f5c73e6fe3d1,10, 0.22544578
6162aa1fe1b7f5c73e6fe3d1,16, 0.48407516
6162aa1fe1b7f5c73e6fe3d2,0, 0.42009524
6162aa1fe1b7f5c73e6fe3d2,9, 0.15705185
6162aa1fe1b7f5c73e6fe3d2,11, 0.19459604
6162aa1fe1b7f5c73e6fe3d2,18, 0.19677515
6162aa1fe1b7f5c73e6fe3d3,0, 0.5464248
6162aa1fe1b7f5c73e6fe3d3,2, 0.35230336
6162aa1fe1b7f5c73e6fe3d3,6, 0.058066823
6162aa1fe1b7f5c73e6fe3d4,6, 0.047530547
6162aa1fe1b7f5c73e6fe3d4,10, 0.21734719
6162aa1fe1b7f5c73e6fe3d4,12, 0.6991269
6162aa1fe1b7f5c73e6fe3d5,11, 0.84815466
6162aa1fe1b7f5c73e6fe3d5,12, 0.07065477
6162aa1fe1b7f5c73e6fe3d5,18, 0.046627406
6162aa1fe1b7f5c73e6fe3d6,8, 0.6472531
6162aa1fe1b7f5c73e6fe3d6,10, 0.22559483
6162aa1fe1b7f5c73e6fe3d6,17, 0.09259965
6162aa1fe1b7f5c73e6fe3d7,8, 0.26409313
6162aa1fe1b7f5c73e6fe3d7,13, 0.35268202
6162aa1fe1b7f5c73e6fe3d7,15, 0.34722248
6162aa1fe1b7f5c73e6fe3d8,5, 0.24578306
6162aa1fe1b7f5c73e6fe3d8,7, 0.34784502
6162aa1fe1b7f5c73e6fe3d8,13, 0.25158462
6162aa1fe1b7f5c73e6fe3d8,14, 0.12555958
6162aa1fe1b7f5c73e6fe3d9,8, 0.48649383
6162aa1fe1b7f5c73e6fe3d9,10, 0.39650702
6162aa1fe1b7f5c73e6fe3d9,17, 0.08377447
6162aa1fe1b7f5c73e6fe3da,8, 0.6474259
6162aa1fe1b7f5c73e6fe3da,10, 0.22541063
6162aa1fe1b7f5c73e6fe3da,17, 0.09261107
6162aa1fe1b7f5c73e6fe3db,2, 0.50348866
6162aa1fe1b7f5c73e6fe3db,8, 0.22857955
6162aa1fe1b7f5c73e6fe3db,10, 0.22866233
6162aa1fe1b7f5c73e6fe3dc,8, 0.3549877
6162aa1fe1b7f5c73e6fe3dc,9, 0.040712286
6162aa1fe1b7f5c73e6fe3dc,16, 0.573428
6162aa1fe1b7f5c73e6fe3dd,0, 0.3168881
6162aa1fe1b7f5c73e6fe3dd,6, 0.03642855
6162aa1fe1b7f5c73e6fe3dd,8, 0.21499383
6162aa1fe1b7f5c73e6fe3dd,15, 0.279141
6162aa1fe1b7f5c73e6fe3dd,17, 0.123915374
6162aa1fe1b7f5c73e6fe3de,6, 0.04180135
6162aa1fe1b7f5c73e6fe3de,8, 0.46263292
6162aa1fe1b7f5c73e6fe3de,15, 0.29262978
6162aa1fe1b7f5c73e6fe3de,17, 0.15178409
6162aa1fe1b7f5c73e6fe3df,0, 0.30135503
6162aa1fe1b7f5c73e6fe3df,2, 0.53694373
6162aa1fe1b7f5c73e6fe3df,6, 0.05216781
6162aa1fe1b7f5c73e6fe3df,19, 0.07230977
6162aa1fe1b7f5c73e6fe3e0,0, 0.49042693
6162aa1fe1b7f5c73e6fe3e0,8, 0.15852298
6162aa1fe1b7f5c73e6fe3e0,17, 0.18178743
6162aa1fe1b7f5c73e6fe3e0,18, 0.13894932
6162aa1fe1b7f5c73e6fe3e1,0, 0.21625206
6162aa1fe1b7f5c73e6fe3e1,5, 0.1428638
6162aa1fe1b7f5c73e6fe3e1,7, 0.31176174
6162aa1fe1b7f5c73e6fe3e1,12, 0.21685657
6162aa1fe1b7f5c73e6fe3e1,17, 0.08650036
6162aa1fe1b7f5c73e6fe3e2,0, 0.14960828
6162aa1fe1b7f5c73e6fe3e2,7, 0.29618868
6162aa1fe1b7f5c73e6fe3e2,8, 0.4201581
6162aa1fe1b7f5c73e6fe3e2,17, 0.101311654
6162aa1fe1b7f5c73e6fe3e3,7, 0.55892277
6162aa1fe1b7f5c73e6fe3e3,10, 0.27320126
6162aa1fe1b7f5c73e6fe3e3,17, 0.124686606
6162aa1fe1b7f5c73e6fe3e4,8, 0.33593503
6162aa1fe1b7f5c73e6fe3e4,14, 0.3898193
6162aa1fe1b7f5c73e6fe3e4,17, 0.23104176
6162aa1fe1b7f5c73e6fe3e5,1, 0.3266609
6162aa1fe1b7f5c73e6fe3e5,7, 0.5098669
6162aa1fe1b7f5c73e6fe3e5,17, 0.12233324
6162aa1fe1b7f5c73e6fe3e6,8, 0.39123908
6162aa1fe1b7f5c73e6fe3e6,15, 0.19526
6162aa1fe1b7f5c73e6fe3e6,16, 0.2795781
6162aa1fe1b7f5c73e6fe3e6,17, 0.09833575
6162aa1fe1b7f5c73e6fe3e7,8, 0.42571387
6162aa1fe1b7f5c73e6fe3e7,13, 0.061303627
6162aa1fe1b7f5c73e6fe3e7,19, 0.47698948
6162aa1fe1b7f5c73e6fe3e8,0, 0.4835216
6162aa1fe1b7f5c73e6fe3e8,1, 0.039865002
6162aa1fe1b7f5c73e6fe3e8,6, 0.03552392
6162aa1fe1b7f5c73e6fe3e8,8, 0.07963182
6162aa1fe1b7f5c73e6fe3e8,10, 0.33730435
6162aa1fe1b7f5c73e6fe3e9,8, 0.36189574
6162aa1fe1b7f5c73e6fe3e9,14, 0.46144953
6162aa1fe1b7f5c73e6fe3e9,17, 0.13345617
6162aa1fe1b7f5c73e6fe3ea,6, 0.06279373
6162aa1fe1b7f5c73e6fe3ea,10, 0.11553236
6162aa1fe1b7f5c73e6fe3ea,12, 0.5630591
6162aa1fe1b7f5c73e6fe3ea,15, 0.21313734
6162aa1fe1b7f5c73e6fe3eb,7, 0.44106525
6162aa1fe1b7f5c73e6fe3eb,17, 0.16318505
6162aa1fe1b7f5c73e6fe3eb,20, 0.36119694
6162aa1fe1b7f5c73e6fe3ec,0, 0.4093942
6162aa1fe1b7f5c73e6fe3ec,8, 0.46639282
6162aa1fe1b7f5c73e6fe3ec,17, 0.09442461
6162aa1fe1b7f5c73e6fe3ed,0, 0.40868667
6162aa1fe1b7f5c73e6fe3ed,2, 0.12336715
