id,topics
Tenders6162aa1fe1b7f5c73e6fe641,"[(10, 0.4942636), (12, 0.42997816)]"
Tenders6162aa1fe1b7f5c73e6fe642,"[(1, 0.23786649), (5, 0.2491821), (19, 0.4553732)]"
Tenders6162aa1fe1b7f5c73e6fe643,"[(3, 0.68803304), (9, 0.23620297)]"
Tenders6162aa1fe1b7f5c73e6fe644,"[(10, 0.20417859), (13, 0.1613521), (20, 0.5912801)]"
Tenders6162aa1fe1b7f5c73e6fe645,"[(6, 0.5784757), (10, 0.26148707), (13, 0.0935997)]"
Tenders6162aa1fe1b7f5c73e6fe646,"[(7, 0.6569148), (17, 0.09982936), (21, 0.1768145)]"
Tenders6162aa1fe1b7f5c73e6fe647,"[(4, 0.5888455), (6, 0.09648519), (12, 0.236152)]"
Tenders6162aa1fe1b7f5c73e6fe648,"[(19, 0.8939374)]"
Tenders6162aa1fe1b7f5c73e6fe649,"[(1, 0.35661054), (9, 0.1933117), (21, 0.40209705)]"
Tenders6162aa1fe1b7f5c73e6fe64a,"[(10, 0.68775874), (14, 0.24729253)]"
Tenders6162aa1fe1b7f5c73e6fe64b,"[(1, 0.5033788), (16, 0.07240565), (17, 0.17099419), (19, 0.17882876)]"
Tenders6162aa1fe1b7f5c73e6fe64c,"[(12, 0.17391267), (16, 0.38579926), (18, 0.37859353)]"
Tenders6162aa1fe1b7f5c73e6fe64d,"[(1, 0.5364387), (4, 0.33555233), (6, 0.074028894)]"
Tenders6162aa1fe1b7f5c73e6fe64e,"[(9, 0.5026986), (12, 0.19101165), (19, 0.23431727)]"
Tenders6162aa1fe1b7f5c73e6fe64f,"[(9, 0.5789893), (12, 0.16345634), (19, 0.19586384)]"
Tenders6162aa1fe1b7f5c73e6fe650,"[(9, 0.39765838), (12, 0.15549882), (15, 0.24839616), (19, 0.14389813)]"
Tenders6162aa1fe1b7f5c73e6fe651,"[(8, 0.37314707), (12, 0.5662456)]"
Tenders6162aa1fe1b7f5c73e6fe652,"[(8, 0.8383646), (19, 0.09669717)]"
Tenders6162aa1fe1b7f5c73e6fe653,"[(11, 0.18635188), (19, 0.4687555), (21, 0.28731558)]"
Tenders6162aa1fe1b7f5c73e6fe654,"[(5, 0.25480726), (12, 0.15327495), (19, 0.54873407)]"
Tenders6162aa1fe1b7f5c73e6fe655,"[(6, 0.4200639), (13, 0.08973746), (21, 0.41822505)]"
Tenders6162aa1fe1b7f5c73e6fe656,"[(12, 0.551487), (21, 0.34750196)]"
Tenders6162aa1fe1b7f5c73e6fe657,"[(12, 0.55583084), (13, 0.37423497)]"
Tenders6162aa1fe1b7f5c73e6fe658,"[(8, 0.2655828), (10, 0.40657353), (17, 0.2867147)]"
Tenders6162aa1fe1b7f5c73e6fe659,"[(11, 0.1443332), (16, 0.46542066), (19, 0.32855177)]"
Tenders6162aa1fe1b7f5c73e6fe65a,"[(10, 0.3227871), (15, 0.23313028), (16, 0.37210703)]"
Tenders6162aa1fe1b7f5c73e6fe65b,"[(3, 0.38351294), (14, 0.55588007)]"
Tenders6162aa1fe1b7f5c73e6fe65c,"[(4, 0.37515998), (10, 0.5490759)]"
Tenders6162aa1fe1b7f5c73e6fe65d,"[(10, 0.23213), (11, 0.22479893), (12, 0.48137864)]"
Tenders6162aa1fe1b7f5c73e6fe65e,"[(1, 0.113127895), (19, 0.41640422), (21, 0.4040313)]"
Tenders6162aa1fe1b7f5c73e6fe65f,"[(6, 0.34335008), (8, 0.25434026), (12, 0.17697273), (19, 0.15714109)]"
Tenders6162aa1fe1b7f5c73e6fe660,"[(6, 0.47899982), (7, 0.3911258)]"
Tenders6162aa1fe1b7f5c73e6fe661,"[(5, 0.3245689), (10, 0.5927817)]"
Tenders6162aa1fe1b7f5c73e6fe662,"[(1, 0.5609255), (15, 0.3633108)]"
Tenders6162aa1fe1b7f5c73e6fe663,"[(4, 0.32249746), (6, 0.4180625), (8, 0.20186113)]"
Tenders6162aa1fe1b7f5c73e6fe664,"[(13, 0.2956522), (19, 0.6437389)]"
Tenders6162aa1fe1b7f5c73e6fe665,"[(10, 0.12831275), (12, 0.1316818), (16, 0.299357), (19, 0.3895096)]"
Tenders6162aa1fe1b7f5c73e6fe666,"[(12, 0.3607112), (16, 0.08624971), (19, 0.51849294)]"
Tenders6162aa1fe1b7f5c73e6fe667,"[(8, 0.3104794), (12, 0.38679928), (17, 0.21635535)]"
Tenders6162aa1fe1b7f5c73e6fe668,"[(1, 0.21871807), (9, 0.12999372), (11, 0.5727723)]"
Tenders6162aa1fe1b7f5c73e6fe669,"[(7, 0.30636725), (12, 0.22756061), (18, 0.37968868)]"
Tenders6162aa1fe1b7f5c73e6fe66a,"[(1, 0.57550377), (10, 0.36388806)]"
Tenders6162aa1fe1b7f5c73e6fe66b,"[(10, 0.43001914), (17, 0.15304068), (18, 0.37375617)]"
Tenders6162aa1fe1b7f5c73e6fe66c,"[(1, 0.18267512), (2, 0.12958662), (10, 0.63693166)]"
Tenders6162aa1fe1b7f5c73e6fe66d,"[(10, 0.8806734)]"
Tenders6162aa1fe1b7f5c73e6fe66e,"[(8, 0.5812172), (14, 0.35817567)]"
Tenders6162aa1fe1b7f5c73e6fe66f,"[(5, 0.3408214), (10, 0.4488569), (11, 0.12395225)]"
Tenders6162aa1fe1b7f5c73e6fe670,"[(6, 0.15689899), (10, 0.6194899), (19, 0.17562981)]"
Tenders6162aa1fe1b7f5c73e6fe671,"[(1, 0.53266543), (14, 0.3663229)]"
Tenders6162aa1fe1b7f5c73e6fe672,"[(1, 0.48913708), (2, 0.10664414), (10, 0.23098966), (14, 0.09884204)]"
Tenders6162aa1fe1b7f5c73e6fe673,"[(1, 0.09551363), (10, 0.7214939), (12, 0.12900867)]"
Tenders6162aa1fe1b7f5c73e6fe674,"[(8, 0.32109466), (10, 0.15358777), (17, 0.48213512)]"
Tenders6162aa1fe1b7f5c73e6fe675,"[(11, 0.22756542), (19, 0.72191894)]"
Tenders6162aa1fe1b7f5c73e6fe676,"[(0, 0.40781832), (8, 0.15053284), (19, 0.3908394)]"
Tenders6162aa1fe1b7f5c73e6fe677,"[(1, 0.3221647), (10, 0.2369814), (12, 0.35448095)]"
Tenders6162aa1fe1b7f5c73e6fe678,"[(4, 0.8111395), (15, 0.1239212)]"
Tenders6162aa1fe1b7f5c73e6fe679,"[(1, 0.9204537)]"
Tenders6162aa1fe1b7f5c73e6fe67a,"[(10, 0.5414041), (18, 0.25464877), (21, 0.13197243)]"
Tenders6162aa1fe1b7f5c73e6fe67b,"[(1, 0.24212444), (12, 0.17096037), (19, 0.5204803)]"
Tenders6162aa1fe1b7f5c73e6fe67c,"[(1, 0.81885177), (19, 0.09850193)]"
Tenders6162aa1fe1b7f5c73e6fe67d,"[(10, 0.6858334), (11, 0.18429561)]"
Tenders6162aa1fe1b7f5c73e6fe67e,"[(8, 0.25115162), (10, 0.69537127)]"
Tenders6162aa1fe1b7f5c73e6fe67f,"[(5, 0.22469774), (8, 0.30066732), (19, 0.41294155)]"
Tenders6162aa1fe1b7f5c73e6fe680,"[(15, 0.4941106), (18, 0.4301256)]"
Tenders6162aa1fe1b7f5c73e6fe681,"[(8, 0.4274118), (9, 0.18761715), (12, 0.33698973)]"
Tenders6162aa1fe1b7f5c73e6fe682,"[(1, 0.27551064), (13, 0.1657653), (14, 0.1632217), (19, 0.3565387)]"
Tenders6162aa1fe1b7f5c73e6fe683,"[(10, 0.12275792), (12, 0.52761865), (18, 0.28793365)]"
Tenders6162aa1fe1b7f5c73e6fe684,"[(14, 0.42167625), (19, 0.5248435)]"
Tenders6162aa1fe1b7f5c73e6fe685,"[(21, 0.91322243)]"
Tenders6162aa1fe1b7f5c73e6fe686,"[(4, 0.18875773), (10, 0.43112472), (18, 0.3408586)]"
Tenders6162aa1fe1b7f5c73e6fe687,"[(2, 0.5172088), (12, 0.1689998), (14, 0.24735607)]"
Tenders6162aa1fe1b7f5c73e6fe688,"[(6, 0.6018281), (21, 0.34469458)]"
Tenders6162aa1fe1b7f5c73e6fe689,"[(1, 0.38173628), (7, 0.23990001), (8, 0.31192806)]"
Tenders6162aa1fe1b7f5c73e6fe68a,"[(4, 0.10405004), (10, 0.3352722), (12, 0.48216185)]"
Tenders6162aa1fe1b7f5c73e6fe68b,"[(7, 0.88068044)]"
Tenders6162aa1fe1b7f5c73e6fe68c,"[(10, 0.14579423), (11, 0.4528121), (13, 0.077439785), (14, 0.27281028)]"
Tenders6162aa1fe1b7f5c73e6fe68d,"[(6, 0.24892029), (11, 0.19393276), (14, 0.51789)]"
Tenders6162aa1fe1b7f5c73e6fe68e,"[(7, 0.28252035), (14, 0.5429974), (21, 0.11279134)]"
Tenders6162aa1fe1b7f5c73e6fe68f,"[(15, 0.88067997)]"
Tenders6162aa1fe1b7f5c73e6fe690,"[(21, 0.9265715)]"
Tenders6162aa1fe1b7f5c73e6fe691,"[(0, 0.011364065), (1, 0.011364065), (2, 0.011364065), (3, 0.011364065), (4, 0.011364065), (5, 0.011364065), (6, 0.011364065), (7, 0.011364065), (8, 0.011364065), (9, 0.011364065), (10, 0.011364065), (11, 0.011364065), (12, 0.011364065), (13, 0.011364065), (14, 0.011364065), (15, 0.30638388), (16, 0.011364065), (17, 0.011364065), (18, 0.011364065), (19, 0.4663348), (20, 0.011364065), (21, 0.011364065)]"
Tenders6162aa1fe1b7f5c73e6fe692,"[(18, 0.5220919), (21, 0.32638994)]"
Tenders6162aa1fe1b7f5c73e6fe693,"[(1, 0.5829602), (2, 0.08226085), (11, 0.27719608)]"
Tenders6162aa1fe1b7f5c73e6fe694,"[(1, 0.41221005), (4, 0.21970184), (13, 0.31050807)]"
Tenders6162aa1fe1b7f5c73e6fe695,"[(0, 0.47037593), (10, 0.3080893), (16, 0.070722155), (17, 0.087872446)]"
Tenders6162aa1fe1b7f5c73e6fe696,"[(17, 0.6726345), (19, 0.22635132)]"
Tenders6162aa1fe1b7f5c73e6fe697,"[(10, 0.3592535), (15, 0.51087546)]"
Tenders6162aa1fe1b7f5c73e6fe698,"[(13, 0.92045206)]"
Tenders6162aa1fe1b7f5c73e6fe699,"[(10, 0.8390627), (18, 0.09599956)]"
Tenders6162aa1fe1b7f5c73e6fe69a,"[(5, 0.15565503), (6, 0.33185464), (21, 0.4670348)]"
Tenders6162aa1fe1b7f5c73e6fe69b,"[(16, 0.30903193), (19, 0.6260299)]"
Tenders6162aa1fe1b7f5c73e6fe69c,"[(13, 0.92044777)]"
Tenders6162aa1fe1b7f5c73e6fe69d,"[(1, 0.88068)]"
Tenders6162aa1fe1b7f5c73e6fe69e,"[(6, 0.0885962), (10, 0.8356453)]"
Tenders6162aa1fe1b7f5c73e6fe69f,"[(0, 0.21750319), (15, 0.24553199), (19, 0.36420837)]"
Tenders6162aa1fe1b7f5c73e6fe6a0,"[(1, 0.44716707), (10, 0.48290062)]"
Tenders6162aa1fe1b7f5c73e6fe6a1,"[(15, 0.9132223)]"
Tenders6162aa1fe1b7f5c73e6fe6a2,"[(0, 0.5802833), (17, 0.35478047)]"
Tenders6162aa1fe1b7f5c73e6fe6a3,"[(1, 0.33715695), (15, 0.5929084)]"
Tenders6162aa1fe1b7f5c73e6fe6a4,"[(3, 0.27920485), (19, 0.65085715)]"
Tenders6162aa1fe1b7f5c73e6fe6a5,"[(10, 0.5379997), (11, 0.39206916)]"
Tenders6162aa1fe1b7f5c73e6fe6a6,"[(10, 0.36474997), (14, 0.28868133), (17, 0.2889836)]"
Tenders6162aa1fe1b7f5c73e6fe6a7,"[(2, 0.1430866), (10, 0.17147285), (12, 0.39827308), (18, 0.2287234)]"
Tenders6162aa1fe1b7f5c73e6fe6a8,"[(19, 0.35125053), (21, 0.5788186)]"
Tenders6162aa1fe1b7f5c73e6fe6a9,"[(10, 0.5661807), (16, 0.37321144)]"
Tenders6162aa1fe1b7f5c73e6fe6aa,"[(10, 0.9265725)]"
Tenders6162aa1fe1b7f5c73e6fe6ab,"[(1, 0.34748435), (10, 0.46533304), (19, 0.12960523)]"
Tenders6162aa1fe1b7f5c73e6fe6ac,"[(10, 0.66586924), (17, 0.27352405)]"
Tenders6162aa1fe1b7f5c73e6fe6ad,"[(15, 0.108707234), (21, 0.8213582)]"
Tenders6162aa1fe1b7f5c73e6fe6ae,"[(6, 0.48746344), (14, 0.3297229), (21, 0.12523575)]"
Tenders6162aa1fe1b7f5c73e6fe6af,"[(9, 0.5810944), (10, 0.31788692)]"
Tenders6162aa1fe1b7f5c73e6fe6b0,"[(10, 0.21041818), (16, 0.4750725), (17, 0.256931)]"
Tenders6162aa1fe1b7f5c73e6fe6b1,"[(1, 0.18851744), (6, 0.17732847), (10, 0.5886978)]"
Tenders6162aa1fe1b7f5c73e6fe6b2,"[(10, 0.1226836), (12, 0.28207612), (19, 0.5335508)]"
Tenders6162aa1fe1b7f5c73e6fe6b3,"[(0, 0.73994684), (8, 0.19943936)]"
Tenders6162aa1fe1b7f5c73e6fe6b4,"[(9, 0.42699182), (15, 0.5161891)]"
Tenders6162aa1fe1b7f5c73e6fe6b5,"[(0, 0.37292078), (9, 0.5765712)]"
Tenders6162aa1fe1b7f5c73e6fe6b6,"[(7, 0.63119453), (18, 0.2551588)]"
Tenders6162aa1fe1b7f5c73e6fe6b7,"[(1, 0.37822106), (19, 0.50814044)]"
Tenders6162aa1fe1b7f5c73e6fe6b8,"[(1, 0.5293369), (16, 0.3880117)]"
Tenders6162aa1fe1b7f5c73e6fe6b9,"[(1, 0.6918543), (4, 0.17826413)]"
Tenders6162aa1fe1b7f5c73e6fe6ba,"[(19, 0.8939361)]"
Tenders6162aa1fe1b7f5c73e6fe6bb,"[(10, 0.35876298), (18, 0.54022366)]"
Tenders6162aa1fe1b7f5c73e6fe6bc,"[(10, 0.20070104), (12, 0.21186131), (15, 0.3621679), (16, 0.1880781)]"
Tenders6162aa1fe1b7f5c73e6fe6bd,"[(4, 0.649465), (12, 0.25962284)]"
Tenders6162aa1fe1b7f5c73e6fe6be,"[(4, 0.3224111), (7, 0.23702578), (12, 0.19428429), (19, 0.17189354)]"
Tenders6162aa1fe1b7f5c73e6fe6bf,"[(4, 0.32781753), (8, 0.20740224), (19, 0.4139748)]"
Tenders6162aa1fe1b7f5c73e6fe6c0,"[(0, 0.6627042), (15, 0.2615356)]"
Tenders6162aa1fe1b7f5c73e6fe6c1,"[(0, 0.4189891), (2, 0.30341566), (6, 0.20561033)]"
Tenders6162aa1fe1b7f5c73e6fe6c2,"[(7, 0.5223045), (15, 0.28276634), (16, 0.14947368)]"
Tenders6162aa1fe1b7f5c73e6fe6c3,"[(13, 0.14952862), (14, 0.056573845), (19, 0.26201892), (20, 0.49914995)]"
Tenders6162aa1fe1b7f5c73e6fe6c4,"[(10, 0.88068134)]"
Tenders6162aa1fe1b7f5c73e6fe6c5,"[(10, 0.34163907), (19, 0.56744874)]"
Tenders6162aa1fe1b7f5c73e6fe6c6,"[(1, 0.5419435), (18, 0.084399484), (19, 0.30722064)]"
Tenders6162aa1fe1b7f5c73e6fe6c7,"[(12, 0.18762758), (19, 0.75176543)]"
Tenders6162aa1fe1b7f5c73e6fe6c8,"[(7, 0.6758671), (10, 0.25420022)]"
Tenders6162aa1fe1b7f5c73e6fe6c9,"[(9, 0.8409028)]"
Tenders6162aa1fe1b7f5c73e6fe6ca,"[(1, 0.35748714), (7, 0.37572637), (18, 0.21280678)]"
Tenders6162aa1fe1b7f5c73e6fe6cb,"[(17, 0.34706536), (19, 0.59232783)]"
Tenders6162aa1fe1b7f5c73e6fe6cc,"[(14, 0.9204449)]"
Tenders6162aa1fe1b7f5c73e6fe6cd,"[(0, 0.015151566), (1, 0.015151566), (2, 0.015151566), (3, 0.015151566), (4, 0.015151566), (5, 0.015151566), (6, 0.015151566), (7, 0.015151566), (8, 0.015151566), (9, 0.015151566), (10, 0.015151566), (11, 0.015151566), (12, 0.015151566), (13, 0.015151566), (14, 0.015151566), (15, 0.015151566), (16, 0.015151566), (17, 0.015151566), (18, 0.015151566), (19, 0.015151566), (20, 0.015151566), (21, 0.6818171)]"
Tenders6162aa1fe1b7f5c73e6fe6ce,"[(3, 0.39904815), (10, 0.20583996), (16, 0.33341992)]"
Tenders6162aa1fe1b7f5c73e6fe6cf,"[(3, 0.15395147), (12, 0.45349485), (16, 0.13468085), (21, 0.20673102)]"
Tenders6162aa1fe1b7f5c73e6fe6d0,"[(0, 0.015151557), (1, 0.015151557), (2, 0.015151557), (3, 0.015151557), (4, 0.015151557), (5, 0.015151557), (6, 0.015151557), (7, 0.015151557), (8, 0.015151557), (9, 0.015151557), (10, 0.015151557), (11, 0.015151557), (12, 0.015151557), (13, 0.015151557), (14, 0.015151557), (15, 0.015151557), (16, 0.015151557), (17, 0.015151557), (18, 0.015151557), (19, 0.015151557), (20, 0.015151557), (21, 0.6818173)]"
Tenders6162aa1fe1b7f5c73e6fe6d1,"[(12, 0.13421687), (16, 0.29170188), (17, 0.52010316)]"
Tenders6162aa1fe1b7f5c73e6fe6d2,"[(15, 0.2986189), (16, 0.27768642), (17, 0.36971644)]"
Tenders6162aa1fe1b7f5c73e6fe6d3,"[(0, 0.17729765), (1, 0.55537426), (2, 0.07353597), (10, 0.14264418)]"
Tenders6162aa1fe1b7f5c73e6fe6d4,"[(7, 0.23372515), (10, 0.22529063), (21, 0.4930032)]"
Tenders6162aa1fe1b7f5c73e6fe6d5,"[(8, 0.44386214), (10, 0.49931824)]"
Tenders6162aa1fe1b7f5c73e6fe6d6,"[(16, 0.41226116), (19, 0.5050867)]"
Tenders6162aa1fe1b7f5c73e6fe6d7,"[(10, 0.91322273)]"
Tenders6162aa1fe1b7f5c73e6fe6d8,"[(8, 0.16308463), (10, 0.76698124)]"
Tenders6162aa1fe1b7f5c73e6fe6d9,"[(1, 0.3609981), (10, 0.57839465)]"
Tenders6162aa1fe1b7f5c73e6fe6da,"[(18, 0.09765706), (19, 0.83740544)]"
Tenders6162aa1fe1b7f5c73e6fe6db,"[(20, 0.14774878), (21, 0.75123376)]"
Tenders6162aa1fe1b7f5c73e6fe6dc,"[(10, 0.94696885)]"
Tenders6162aa1fe1b7f5c73e6fe6dd,"[(1, 0.7385418), (14, 0.18569903)]"
Tenders6162aa1fe1b7f5c73e6fe6de,"[(10, 0.9132229)]"
Tenders6162aa1fe1b7f5c73e6fe6df,"[(10, 0.30890507), (16, 0.14342225), (19, 0.4900951)]"
Tenders6162aa1fe1b7f5c73e6fe6e0,"[(6, 0.09980969), (17, 0.47561347), (19, 0.3853194)]"
Tenders6162aa1fe1b7f5c73e6fe6e1,"[(8, 0.44162387), (18, 0.4884382)]"
Tenders6162aa1fe1b7f5c73e6fe6e2,"[(0, 0.22950281), (2, 0.14373758), (6, 0.3922576), (21, 0.16011105)]"
Tenders6162aa1fe1b7f5c73e6fe6e3,"[(1, 0.37282488), (2, 0.37870374), (19, 0.15250514)]"
Tenders6162aa1fe1b7f5c73e6fe6e4,"[(0, 0.76135564), (1, 0.011364018), (2, 0.011364018), (3, 0.011364018), (4, 0.011364018), (5, 0.011364018), (6, 0.011364018), (7, 0.011364018), (8, 0.011364018), (9, 0.011364018), (10, 0.011364018), (11, 0.011364018), (12, 0.011364018), (13, 0.011364018), (14, 0.011364018), (15, 0.011364018), (16, 0.011364018), (17, 0.011364018), (18, 0.011364018), (19, 0.011364018), (20, 0.011364018), (21, 0.011364018)]"
Tenders6162aa1fe1b7f5c73e6fe6e5,"[(5, 0.12812975), (9, 0.41010547), (10, 0.23777166), (21, 0.16554885)]"
Tenders6162aa1fe1b7f5c73e6fe6e6,"[(4, 0.12557037), (10, 0.5522954), (12, 0.058428425), (21, 0.22279555)]"
Tenders6162aa1fe1b7f5c73e6fe6e7,"[(2, 0.35187587), (12, 0.15794823), (18, 0.4284855)]"
Tenders6162aa1fe1b7f5c73e6fe6e8,"[(0, 0.104337715), (2, 0.07295325), (7, 0.2762095), (10, 0.1803313), (12, 0.32070616)]"
Tenders6162aa1fe1b7f5c73e6fe6e9,"[(6, 0.31679595), (9, 0.06472485), (21, 0.56765586)]"
Tenders6162aa1fe1b7f5c73e6fe6ea,"[(7, 0.31900057), (10, 0.3140288), (14, 0.30528113)]"
Tenders6162aa1fe1b7f5c73e6fe6eb,"[(16, 0.15733004), (17, 0.31912982), (19, 0.48241016)]"
Tenders6162aa1fe1b7f5c73e6fe6ec,"[(1, 0.4556922), (13, 0.22221607), (19, 0.27128395)]"
Tenders6162aa1fe1b7f5c73e6fe6ed,"[(7, 0.66377884), (13, 0.2756086)]"
Tenders6162aa1fe1b7f5c73e6fe6ee,"[(16, 0.90452856)]"
Tenders6162aa1fe1b7f5c73e6fe6ef,"[(1, 0.6455099), (14, 0.2408515)]"
Tenders6162aa1fe1b7f5c73e6fe6f0,"[(9, 0.88067776)]"
Tenders6162aa1fe1b7f5c73e6fe6f1,"[(1, 0.45948172), (6, 0.11319983), (10, 0.3656133)]"
Tenders6162aa1fe1b7f5c73e6fe6f2,"[(4, 0.37291616), (10, 0.2708972), (14, 0.29449728)]"
Tenders6162aa1fe1b7f5c73e6fe6f3,"[(13, 0.8939364)]"
Tenders6162aa1fe1b7f5c73e6fe6f4,"[(10, 0.64675796), (15, 0.2774701)]"
Tenders6162aa1fe1b7f5c73e6fe6f5,"[(0, 0.9132216)]"
Tenders6162aa1fe1b7f5c73e6fe6f6,"[(10, 0.14035325), (16, 0.38576552), (17, 0.28486165), (18, 0.14356045)]"
Tenders6162aa1fe1b7f5c73e6fe6f7,"[(10, 0.8090903)]"
Tenders6162aa1fe1b7f5c73e6fe6f8,"[(2, 0.34114638), (7, 0.6053754)]"
Tenders6162aa1fe1b7f5c73e6fe6f9,"[(10, 0.3601448), (11, 0.21079277), (12, 0.34269568)]"
Tenders6162aa1fe1b7f5c73e6fe6fa,"[(10, 0.33664313), (17, 0.31830773), (21, 0.28335914)]"
Tenders6162aa1fe1b7f5c73e6fe6fb,"[(10, 0.35498324), (19, 0.5800813)]"
Tenders6162aa1fe1b7f5c73e6fe6fc,"[(10, 0.35975987), (19, 0.57030904)]"
Tenders6162aa1fe1b7f5c73e6fe6fd,"[(6, 0.31116396), (10, 0.61307716)]"
Tenders6162aa1fe1b7f5c73e6fe6fe,"[(15, 0.11592482), (19, 0.8362263)]"
Tenders6162aa1fe1b7f5c73e6fe6ff,"[(10, 0.3416018), (12, 0.56748676)]"
Tenders6162aa1fe1b7f5c73e6fe700,"[(9, 0.1549155), (10, 0.25039417), (12, 0.07646623), (19, 0.4751608)]"
Tenders6162aa1fe1b7f5c73e6fe701,"[(5, 0.7024496), (10, 0.22179148)]"
Tenders6162aa1fe1b7f5c73e6fe702,"[(17, 0.31500155), (19, 0.542213), (21, 0.10523533)]"
Tenders6162aa1fe1b7f5c73e6fe703,"[(0, 0.33822155), (1, 0.19274777), (10, 0.36105052)]"
Tenders6162aa1fe1b7f5c73e6fe704,"[(5, 0.65446305), (12, 0.20953034), (19, 0.09674946)]"
Tenders6162aa1fe1b7f5c73e6fe705,"[(15, 0.89393646)]"
Tenders6162aa1fe1b7f5c73e6fe706,"[(1, 0.50465107), (6, 0.42540586)]"
Tenders6162aa1fe1b7f5c73e6fe707,"[(8, 0.6939191), (10, 0.24114458)]"
Tenders6162aa1fe1b7f5c73e6fe708,"[(1, 0.3221242), (6, 0.6273621)]"
Tenders6162aa1fe1b7f5c73e6fe709,"[(14, 0.40930817), (19, 0.53387266)]"
Tenders6162aa1fe1b7f5c73e6fe70a,"[(6, 0.46690238), (9, 0.23812792), (13, 0.16158234), (21, 0.08224889)]"
Tenders6162aa1fe1b7f5c73e6fe70b,"[(6, 0.3652331), (10, 0.53375316)]"
Tenders6162aa1fe1b7f5c73e6fe70c,"[(6, 0.31972152), (19, 0.6103478)]"
Tenders6162aa1fe1b7f5c73e6fe70d,"[(14, 0.568816), (17, 0.37057656)]"
Tenders6162aa1fe1b7f5c73e6fe70e,"[(1, 0.11315284), (4, 0.3582764), (13, 0.17617068), (21, 0.31148475)]"
Tenders6162aa1fe1b7f5c73e6fe70f,"[(0, 0.17858174), (1, 0.17249432), (10, 0.5981044)]"
Tenders6162aa1fe1b7f5c73e6fe710,"[(11, 0.4834928), (20, 0.4596833)]"
Tenders6162aa1fe1b7f5c73e6fe711,"[(9, 0.586712), (21, 0.35980755)]"
Tenders6162aa1fe1b7f5c73e6fe712,"[(1, 0.52619284), (6, 0.4169876)]"
Tenders6162aa1fe1b7f5c73e6fe713,"[(0, 0.015151547), (1, 0.015151547), (2, 0.015151547), (3, 0.015151547), (4, 0.015151547), (5, 0.015151547), (6, 0.015151547), (7, 0.015151547), (8, 0.015151547), (9, 0.015151547), (10, 0.015151547), (11, 0.015151547), (12, 0.015151547), (13, 0.015151547), (14, 0.015151547), (15, 0.015151547), (16, 0.015151547), (17, 0.015151547), (18, 0.015151547), (19, 0.015151547), (20, 0.015151547), (21, 0.68181753)]"
Tenders6162aa1fe1b7f5c73e6fe714,"[(19, 0.94975924)]"
Tenders6162aa1fe1b7f5c73e6fe715,"[(0, 0.3070998), (1, 0.18901049), (14, 0.09781938), (21, 0.34312946)]"
Tenders6162aa1fe1b7f5c73e6fe716,"[(10, 0.8090903)]"
Tenders6162aa1fe1b7f5c73e6fe717,"[(15, 0.516766), (19, 0.30139396)]"
Tenders6162aa1fe1b7f5c73e6fe718,"[(11, 0.6996371), (18, 0.24354324)]"
Tenders6162aa1fe1b7f5c73e6fe719,"[(15, 0.260758), (18, 0.53175795), (21, 0.1620273)]"
Tenders6162aa1fe1b7f5c73e6fe71a,"[(8, 0.87983316), (15, 0.06668386)]"
Tenders6162aa1fe1b7f5c73e6fe71b,"[(4, 0.43008226), (10, 0.09243958), (14, 0.4110434)]"
Tenders6162aa1fe1b7f5c73e6fe71c,"[(0, 0.511222), (11, 0.42384058)]"
Tenders6162aa1fe1b7f5c73e6fe71d,"[(18, 0.45948073), (21, 0.41063866)]"
Tenders6162aa1fe1b7f5c73e6fe71e,"[(5, 0.5126441), (11, 0.43387714)]"
Tenders6162aa1fe1b7f5c73e6fe71f,"[(13, 0.24266478), (15, 0.7038519)]"
Tenders6162aa1fe1b7f5c73e6fe720,"[(15, 0.8409078)]"
Tenders6162aa1fe1b7f5c73e6fe721,"[(0, 0.011364057), (1, 0.011364057), (2, 0.011364057), (3, 0.011364057), (4, 0.011364057), (5, 0.011364057), (6, 0.011364057), (7, 0.011364057), (8, 0.011364057), (9, 0.011364057), (10, 0.011364057), (11, 0.011364057), (12, 0.011364057), (13, 0.011364057), (14, 0.011364057), (15, 0.30797642), (16, 0.011364057), (17, 0.011364057), (18, 0.011364057), (19, 0.46474242), (20, 0.011364057), (21, 0.011364057)]"
Tenders6162aa1fe1b7f5c73e6fe722,"[(0, 0.01136401), (1, 0.01136401), (2, 0.01136401), (3, 0.01136401), (4, 0.01136401), (5, 0.01136401), (6, 0.01136401), (7, 0.01136401), (8, 0.01136401), (9, 0.01136401), (10, 0.01136401), (11, 0.01136401), (12, 0.7613558), (13, 0.01136401), (14, 0.01136401), (15, 0.01136401), (16, 0.01136401), (17, 0.01136401), (18, 0.01136401), (19, 0.01136401), (20, 0.01136401), (21, 0.01136401)]"
Tenders6162aa1fe1b7f5c73e6fe723,"[(13, 0.5880666), (14, 0.34199217)]"
Tenders6162aa1fe1b7f5c73e6fe724,"[(0, 0.011364369), (1, 0.33219075), (2, 0.011364369), (3, 0.011364369), (4, 0.011364369), (5, 0.011364369), (6, 0.011364369), (7, 0.011364369), (8, 0.011364369), (9, 0.011364369), (10, 0.011364369), (11, 0.011364369), (12, 0.011364369), (13, 0.011364369), (14, 0.011364369), (15, 0.011364369), (16, 0.011364369), (17, 0.011364369), (18, 0.011364369), (19, 0.011364369), (20, 0.011364369), (21, 0.44052193)]"
