id,topics
Tenders6162aa1fe1b7f5c73e6fe197,"[(3, 0.2469877), (4, 0.10677576), (11, 0.075750366), (14, 0.19421312), (18, 0.14955603), (21, 0.19591057)]"
Tenders6162aa1fe1b7f5c73e6fe198,"[(2, 0.11661285), (3, 0.3214855), (4, 0.15059838), (11, 0.07988978), (14, 0.06180209), (16, 0.22556071)]"
Tenders6162aa1fe1b7f5c73e6fe199,"[(4, 0.34920296), (11, 0.4285763), (16, 0.1253777)]"
Tenders6162aa1fe1b7f5c73e6fe19a,"[(4, 0.09661953), (11, 0.29034), (14, 0.31698233), (16, 0.05608148), (17, 0.20274402)]"
Tenders6162aa1fe1b7f5c73e6fe19b,"[(3, 0.302487), (4, 0.19277723), (6, 0.29819852), (7, 0.06343365), (11, 0.08527221)]"
Tenders6162aa1fe1b7f5c73e6fe19c,"[(2, 0.3353371), (4, 0.15548441), (7, 0.25562686), (11, 0.05280211), (14, 0.0775935), (16, 0.068776205)]"
Tenders6162aa1fe1b7f5c73e6fe19d,"[(3, 0.3976901), (4, 0.18072131), (11, 0.13517864), (14, 0.22221048)]"
Tenders6162aa1fe1b7f5c73e6fe19e,"[(4, 0.3980036), (9, 0.3764884), (16, 0.10620863), (17, 0.08202357)]"
Tenders6162aa1fe1b7f5c73e6fe19f,"[(4, 0.28365886), (10, 0.2025165), (11, 0.2098725), (14, 0.06784789), (15, 0.12057041), (16, 0.07448074)]"
Tenders6162aa1fe1b7f5c73e6fe1a0,"[(4, 0.1457797), (8, 0.20265448), (11, 0.076263025), (14, 0.043070316), (16, 0.42930612), (18, 0.06340298)]"
Tenders6162aa1fe1b7f5c73e6fe1a1,"[(4, 0.16022508), (11, 0.27880928), (14, 0.10181592), (16, 0.07410766), (20, 0.3389096)]"
Tenders6162aa1fe1b7f5c73e6fe1a2,"[(3, 0.3302087), (4, 0.12274119), (6, 0.14287321), (8, 0.09489141), (9, 0.23179531), (11, 0.039894093)]"
Tenders6162aa1fe1b7f5c73e6fe1a3,"[(4, 0.15077794), (6, 0.526862), (16, 0.26793155)]"
Tenders6162aa1fe1b7f5c73e6fe1a4,"[(1, 0.28799614), (4, 0.114494845), (11, 0.065371096), (12, 0.26830706), (13, 0.14539513), (14, 0.04487971), (16, 0.044412207)]"
Tenders6162aa1fe1b7f5c73e6fe1a5,"[(4, 0.12757038), (11, 0.13258643), (14, 0.037714504), (16, 0.09564466), (21, 0.57048744)]"
Tenders6162aa1fe1b7f5c73e6fe1a6,"[(4, 0.083704785), (10, 0.21725523), (14, 0.080300815), (16, 0.069946684), (21, 0.514739)]"
Tenders6162aa1fe1b7f5c73e6fe1a7,"[(4, 0.166474), (6, 0.16513155), (11, 0.28001362), (16, 0.33958012)]"
Tenders6162aa1fe1b7f5c73e6fe1a8,"[(2, 0.15819861), (4, 0.23495886), (11, 0.07441703), (14, 0.07418019), (16, 0.40115047)]"
Tenders6162aa1fe1b7f5c73e6fe1a9,"[(2, 0.12213568), (4, 0.3241323), (11, 0.40109867), (14, 0.053616), (16, 0.05981436)]"
Tenders6162aa1fe1b7f5c73e6fe1aa,"[(4, 0.12574555), (11, 0.19044994), (14, 0.11732454), (16, 0.52030647)]"
Tenders6162aa1fe1b7f5c73e6fe1ab,"[(4, 0.21379885), (6, 0.52501273), (11, 0.11760749), (16, 0.084113196)]"
Tenders6162aa1fe1b7f5c73e6fe1ac,"[(4, 0.18354432), (11, 0.5214299), (16, 0.099255234), (20, 0.15462902)]"
Tenders6162aa1fe1b7f5c73e6fe1ad,"[(4, 0.116315104), (11, 0.18901533), (16, 0.5783577), (20, 0.08041818)]"
Tenders6162aa1fe1b7f5c73e6fe1ae,"[(4, 0.13457634), (11, 0.34989405), (16, 0.3030483), (20, 0.17817242)]"
Tenders6162aa1fe1b7f5c73e6fe1af,"[(4, 0.19349998), (11, 0.20493698), (12, 0.45545313), (14, 0.04055095), (16, 0.07413455)]"
Tenders6162aa1fe1b7f5c73e6fe1b0,"[(2, 0.5424948), (4, 0.16552027), (14, 0.0653301), (15, 0.07859034), (16, 0.09557091)]"
Tenders6162aa1fe1b7f5c73e6fe1b1,"[(4, 0.17239255), (11, 0.16585009), (14, 0.04154679), (16, 0.10006363), (21, 0.48254228)]"
Tenders6162aa1fe1b7f5c73e6fe1b2,"[(4, 0.16308), (11, 0.4054395), (12, 0.2375806), (14, 0.074388325), (16, 0.07034151)]"
Tenders6162aa1fe1b7f5c73e6fe1b3,"[(0, 0.13720965), (4, 0.21505862), (11, 0.049650233), (14, 0.1312336), (16, 0.06463666), (21, 0.35811037)]"
Tenders6162aa1fe1b7f5c73e6fe1b4,"[(4, 0.12078673), (11, 0.6703116), (14, 0.062535465), (16, 0.106815934)]"
Tenders6162aa1fe1b7f5c73e6fe1b5,"[(1, 0.25485855), (4, 0.10630855), (6, 0.24209154), (9, 0.23137227), (11, 0.057207692), (16, 0.07725968)]"
Tenders6162aa1fe1b7f5c73e6fe1b6,"[(1, 0.3127563), (4, 0.09288089), (9, 0.18308225), (11, 0.23446624), (14, 0.027521167), (16, 0.11673122)]"
Tenders6162aa1fe1b7f5c73e6fe1b7,"[(4, 0.086843684), (9, 0.16195479), (14, 0.13167699), (16, 0.09303648), (21, 0.49251089)]"
Tenders6162aa1fe1b7f5c73e6fe1b8,"[(4, 0.1648197), (11, 0.30438676), (14, 0.11769772), (16, 0.36123592)]"
Tenders6162aa1fe1b7f5c73e6fe1b9,"[(4, 0.21103933), (6, 0.17135195), (11, 0.07092234), (12, 0.3872602), (16, 0.09201505)]"
Tenders6162aa1fe1b7f5c73e6fe1ba,"[(4, 0.27273968), (11, 0.22370651), (14, 0.24641256), (16, 0.1525749)]"
Tenders6162aa1fe1b7f5c73e6fe1bb,"[(2, 0.29276922), (4, 0.10736801), (9, 0.3495394), (14, 0.14781071), (16, 0.05904286)]"
Tenders6162aa1fe1b7f5c73e6fe1bc,"[(1, 0.21345556), (4, 0.195431), (11, 0.37735757), (14, 0.04903651), (16, 0.11825337)]"
Tenders6162aa1fe1b7f5c73e6fe1bd,"[(1, 0.06450177), (4, 0.28922385), (11, 0.23763071), (14, 0.063455254), (16, 0.07955936), (21, 0.21246746)]"
Tenders6162aa1fe1b7f5c73e6fe1be,"[(4, 0.20252474), (11, 0.23111598), (14, 0.25640583), (16, 0.24614394)]"
Tenders6162aa1fe1b7f5c73e6fe1bf,"[(2, 0.15593591), (4, 0.11513735), (6, 0.38409328), (11, 0.042509127), (15, 0.1718938), (16, 0.09300996)]"
Tenders6162aa1fe1b7f5c73e6fe1c0,"[(4, 0.20619503), (11, 0.13399841), (13, 0.41233465), (14, 0.13976158), (16, 0.061533682)]"
Tenders6162aa1fe1b7f5c73e6fe1c1,"[(3, 0.7946128), (4, 0.08980763), (6, 0.07742823)]"
Tenders6162aa1fe1b7f5c73e6fe1c2,"[(0, 0.23704557), (4, 0.10448961), (11, 0.30286643), (14, 0.14164312), (16, 0.08585823), (17, 0.09464174)]"
Tenders6162aa1fe1b7f5c73e6fe1c3,"[(0, 0.353489), (4, 0.11687583), (11, 0.3569325), (14, 0.03897017), (16, 0.094140105)]"
Tenders6162aa1fe1b7f5c73e6fe1c4,"[(2, 0.20594561), (4, 0.3303245), (11, 0.044113904), (13, 0.22159287), (14, 0.07528123), (16, 0.07546574)]"
Tenders6162aa1fe1b7f5c73e6fe1c5,"[(4, 0.13459457), (11, 0.3059746), (14, 0.053084124), (16, 0.13920681), (20, 0.31756738)]"
Tenders6162aa1fe1b7f5c73e6fe1c6,"[(4, 0.0949787), (11, 0.052229177), (14, 0.46877635), (16, 0.043896604), (17, 0.047348123), (20, 0.2631187)]"
Tenders6162aa1fe1b7f5c73e6fe1c7,"[(4, 0.16497853), (11, 0.0422018), (14, 0.45602405), (15, 0.14269535), (16, 0.1471522)]"
Tenders6162aa1fe1b7f5c73e6fe1c8,"[(1, 0.545518), (4, 0.20889263), (11, 0.056589615), (14, 0.079743594), (16, 0.06507958)]"
Tenders6162aa1fe1b7f5c73e6fe1c9,"[(4, 0.1609149), (7, 0.08445724), (11, 0.10129213), (12, 0.36833778), (14, 0.15322526), (16, 0.081522286)]"
Tenders6162aa1fe1b7f5c73e6fe1ca,"[(4, 0.21897629), (11, 0.058110658), (14, 0.12059076), (16, 0.08087734), (18, 0.2747863), (21, 0.19283505)]"
Tenders6162aa1fe1b7f5c73e6fe1cb,"[(4, 0.38695267), (6, 0.31594026), (11, 0.10318951), (16, 0.109803066)]"
Tenders6162aa1fe1b7f5c73e6fe1cc,"[(4, 0.16912857), (11, 0.04989266), (14, 0.20051976), (16, 0.5239709)]"
Tenders6162aa1fe1b7f5c73e6fe1cd,"[(4, 0.1386946), (5, 0.08773617), (13, 0.601622), (14, 0.05927839), (16, 0.06337315)]"
Tenders6162aa1fe1b7f5c73e6fe1ce,"[(0, 0.15675613), (4, 0.09618009), (6, 0.27587596), (9, 0.23390009), (13, 0.14148554), (16, 0.062407307)]"
Tenders6162aa1fe1b7f5c73e6fe1cf,"[(4, 0.14586413), (9, 0.34907648), (14, 0.083895855), (16, 0.06430313), (20, 0.31075925)]"
Tenders6162aa1fe1b7f5c73e6fe1d0,"[(4, 0.14622124), (5, 0.6635881), (14, 0.07075299), (16, 0.06740424)]"
Tenders6162aa1fe1b7f5c73e6fe1d1,"[(2, 0.09741363), (4, 0.11434439), (11, 0.45293206), (14, 0.058318984), (16, 0.23958328)]"
Tenders6162aa1fe1b7f5c73e6fe1d2,"[(4, 0.3343834), (11, 0.07061676), (12, 0.11894673), (14, 0.088746615), (16, 0.070911065), (19, 0.26974407)]"
Tenders6162aa1fe1b7f5c73e6fe1d3,"[(4, 0.15637386), (11, 0.14459643), (14, 0.13619918), (16, 0.0572373), (20, 0.46642095)]"
Tenders6162aa1fe1b7f5c73e6fe1d4,"[(4, 0.14781079), (6, 0.070617296), (10, 0.2341373), (16, 0.05440669), (20, 0.45374018)]"
Tenders6162aa1fe1b7f5c73e6fe1d5,"[(1, 0.1571838), (4, 0.16733387), (6, 0.33183703), (9, 0.09302848), (11, 0.1136096), (16, 0.08397069)]"
Tenders6162aa1fe1b7f5c73e6fe1d6,"[(4, 0.22654477), (11, 0.19724473), (14, 0.36525312), (16, 0.16751868)]"
Tenders6162aa1fe1b7f5c73e6fe1d7,"[(4, 0.15696129), (11, 0.20937535), (14, 0.31782892), (15, 0.08331999), (16, 0.18357162)]"
Tenders6162aa1fe1b7f5c73e6fe1d8,"[(2, 0.12052234), (4, 0.10876437), (11, 0.30475932), (13, 0.27265468), (14, 0.09860672), (16, 0.05778727)]"
Tenders6162aa1fe1b7f5c73e6fe1d9,"[(4, 0.21606371), (5, 0.39694753), (11, 0.07504096), (14, 0.21049224), (16, 0.06218379)]"
Tenders6162aa1fe1b7f5c73e6fe1da,"[(3, 0.33764258), (4, 0.16454755), (11, 0.06745381), (14, 0.07005866), (21, 0.31345546)]"
Tenders6162aa1fe1b7f5c73e6fe1db,"[(4, 0.1324192), (6, 0.33623636), (16, 0.055580772), (20, 0.43828988)]"
Tenders6162aa1fe1b7f5c73e6fe1dc,"[(2, 0.2867892), (4, 0.45574874), (14, 0.07875683), (16, 0.055841245), (18, 0.08181532)]"
Tenders6162aa1fe1b7f5c73e6fe1dd,"[(4, 0.14918783), (6, 0.2419826), (9, 0.1351514), (11, 0.22004916), (16, 0.20461941)]"
Tenders6162aa1fe1b7f5c73e6fe1de,"[(0, 0.12743603), (4, 0.11925685), (9, 0.11259078), (11, 0.32943568), (14, 0.037102178), (16, 0.06973776), (18, 0.16944364)]"
Tenders6162aa1fe1b7f5c73e6fe1df,"[(2, 0.37452307), (4, 0.12904005), (6, 0.14866187), (16, 0.30420437)]"
Tenders6162aa1fe1b7f5c73e6fe1e0,"[(4, 0.29639137), (11, 0.038103223), (12, 0.103834786), (13, 0.09176004), (14, 0.03999013), (16, 0.3968271)]"
Tenders6162aa1fe1b7f5c73e6fe1e1,"[(4, 0.18287183), (9, 0.17378764), (11, 0.092382066), (16, 0.4954369)]"
Tenders6162aa1fe1b7f5c73e6fe1e2,"[(0, 0.15561892), (2, 0.3571116), (3, 0.104476355), (4, 0.16822413), (11, 0.061214134), (14, 0.05253368), (16, 0.061655305)]"
Tenders6162aa1fe1b7f5c73e6fe1e3,"[(2, 0.25094965), (4, 0.10905673), (9, 0.122513294), (10, 0.06781977), (14, 0.04951205), (16, 0.3610688)]"
Tenders6162aa1fe1b7f5c73e6fe1e4,"[(4, 0.18946865), (9, 0.22394581), (11, 0.061555512), (14, 0.13479729), (16, 0.08710207), (21, 0.24939229)]"
Tenders6162aa1fe1b7f5c73e6fe1e5,"[(1, 0.2050343), (4, 0.12966971), (8, 0.24339804), (9, 0.1371155), (14, 0.08980051), (16, 0.1540469)]"
Tenders6162aa1fe1b7f5c73e6fe1e6,"[(4, 0.14143096), (11, 0.17587541), (14, 0.096753165), (16, 0.08801117), (18, 0.27832344), (19, 0.17605351)]"
Tenders6162aa1fe1b7f5c73e6fe1e7,"[(2, 0.20933013), (4, 0.28209364), (11, 0.11533403), (14, 0.15467681), (16, 0.13806035)]"
Tenders6162aa1fe1b7f5c73e6fe1e8,"[(4, 0.54428184), (14, 0.2091465), (16, 0.04457449), (18, 0.047736324), (21, 0.12325028)]"
Tenders6162aa1fe1b7f5c73e6fe1e9,"[(4, 0.11423134), (10, 0.29454014), (11, 0.07749586), (14, 0.09186457), (16, 0.13104014), (17, 0.24936272)]"
Tenders6162aa1fe1b7f5c73e6fe1ea,"[(0, 0.21628672), (4, 0.11764431), (11, 0.5274215), (14, 0.0445477), (16, 0.061360728)]"
Tenders6162aa1fe1b7f5c73e6fe1eb,"[(4, 0.12551497), (14, 0.0800199), (16, 0.12740365), (21, 0.6150689)]"
Tenders6162aa1fe1b7f5c73e6fe1ec,"[(2, 0.43016496), (4, 0.097352274), (14, 0.039519742), (16, 0.074993655), (20, 0.16587539), (21, 0.15484993)]"
Tenders6162aa1fe1b7f5c73e6fe1ed,"[(4, 0.32866412), (11, 0.16483), (14, 0.09818732), (16, 0.06511267), (21, 0.30770537)]"
Tenders6162aa1fe1b7f5c73e6fe1ee,"[(4, 0.43399048), (9, 0.23904692), (11, 0.1354479), (14, 0.103402026), (16, 0.05087747)]"
Tenders6162aa1fe1b7f5c73e6fe1ef,"[(4, 0.12708166), (11, 0.06670745), (14, 0.09868574), (16, 0.06937023), (20, 0.5883089)]"
Tenders6162aa1fe1b7f5c73e6fe1f0,"[(4, 0.11294655), (5, 0.2714671), (6, 0.0701589), (15, 0.27187112), (16, 0.05941281), (21, 0.17508551)]"
Tenders6162aa1fe1b7f5c73e6fe1f1,"[(4, 0.097592935), (11, 0.33261663), (13, 0.40908328), (14, 0.06945806), (16, 0.055558484)]"
Tenders6162aa1fe1b7f5c73e6fe1f2,"[(4, 0.14793617), (11, 0.12771556), (12, 0.45409876), (14, 0.14607392), (16, 0.07160464)]"
Tenders6162aa1fe1b7f5c73e6fe1f3,"[(2, 0.40799794), (4, 0.10386803), (11, 0.18504085), (14, 0.029267453), (15, 0.19840075), (16, 0.044300694)]"
Tenders6162aa1fe1b7f5c73e6fe1f4,"[(2, 0.19761255), (4, 0.17025349), (11, 0.52039915), (16, 0.06596395)]"
Tenders6162aa1fe1b7f5c73e6fe1f5,"[(0, 0.13802764), (3, 0.28962588), (4, 0.13263509), (11, 0.06225544), (14, 0.33350262)]"
Tenders6162aa1fe1b7f5c73e6fe1f6,"[(3, 0.27616096), (4, 0.18378408), (11, 0.08583729), (14, 0.076116286), (21, 0.31645337)]"
Tenders6162aa1fe1b7f5c73e6fe1f7,"[(4, 0.10622881), (9, 0.20903447), (11, 0.47822386), (14, 0.059264045), (16, 0.10791198)]"
Tenders6162aa1fe1b7f5c73e6fe1f8,"[(3, 0.28148705), (4, 0.1166017), (11, 0.26881707), (14, 0.28951055)]"
Tenders6162aa1fe1b7f5c73e6fe1f9,"[(0, 0.25717735), (4, 0.16184337), (6, 0.4671604), (16, 0.06531093)]"
Tenders6162aa1fe1b7f5c73e6fe1fa,"[(4, 0.11143461), (10, 0.2444223), (14, 0.26223147), (16, 0.100518346), (17, 0.24033819)]"
Tenders6162aa1fe1b7f5c73e6fe1fb,"[(4, 0.12935102), (6, 0.14247404), (16, 0.22429065), (17, 0.46031302)]"
Tenders6162aa1fe1b7f5c73e6fe1fc,"[(3, 0.4472574), (4, 0.1104893), (11, 0.26045647), (14, 0.14233604)]"
Tenders6162aa1fe1b7f5c73e6fe1fd,"[(2, 0.505203), (4, 0.35149738), (14, 0.04449422), (16, 0.05725666)]"
Tenders6162aa1fe1b7f5c73e6fe1fe,"[(4, 0.08316474), (6, 0.44783163), (16, 0.12586701), (21, 0.30872664)]"
Tenders6162aa1fe1b7f5c73e6fe1ff,"[(4, 0.31167182), (14, 0.4713163), (16, 0.057105366), (19, 0.116665564)]"
Tenders6162aa1fe1b7f5c73e6fe200,"[(2, 0.3800236), (4, 0.26711553), (13, 0.18368535), (14, 0.056983523), (16, 0.06585875)]"
Tenders6162aa1fe1b7f5c73e6fe201,"[(0, 0.3320193), (4, 0.16331255), (11, 0.16558361), (14, 0.081708126), (16, 0.04808121), (17, 0.17860751)]"
Tenders6162aa1fe1b7f5c73e6fe202,"[(4, 0.16622673), (5, 0.31876346), (11, 0.16497718), (14, 0.08885069), (16, 0.177304), (19, 0.05038318)]"
Tenders6162aa1fe1b7f5c73e6fe203,"[(3, 0.5003078), (4, 0.10224949), (11, 0.07203701), (14, 0.28568816)]"
Tenders6162aa1fe1b7f5c73e6fe204,"[(4, 0.11409314), (10, 0.28114855), (11, 0.42792886), (14, 0.040899657), (16, 0.0982568)]"
Tenders6162aa1fe1b7f5c73e6fe205,"[(0, 0.21431188), (4, 0.2938355), (8, 0.14289333), (11, 0.034305308), (14, 0.22437578), (16, 0.057880618)]"
Tenders6162aa1fe1b7f5c73e6fe206,"[(1, 0.35675898), (4, 0.14450064), (14, 0.07131791), (16, 0.071675986), (21, 0.3032661)]"
Tenders6162aa1fe1b7f5c73e6fe207,"[(0, 0.20415147), (4, 0.15943947), (9, 0.27942893), (11, 0.0487627), (14, 0.10885721), (16, 0.14890644)]"
Tenders6162aa1fe1b7f5c73e6fe208,"[(4, 0.18419032), (5, 0.069890514), (11, 0.3667722), (13, 0.08771609), (14, 0.10575628), (16, 0.12163937)]"
Tenders6162aa1fe1b7f5c73e6fe209,"[(2, 0.14967655), (4, 0.16338296), (11, 0.46885723), (14, 0.08448645), (16, 0.07733645)]"
Tenders6162aa1fe1b7f5c73e6fe20a,"[(4, 0.36744523), (9, 0.22163959), (14, 0.31174493), (16, 0.05593155)]"
Tenders6162aa1fe1b7f5c73e6fe20b,"[(4, 0.17350739), (11, 0.18549637), (14, 0.03985568), (16, 0.1466061), (21, 0.4149804)]"
Tenders6162aa1fe1b7f5c73e6fe20c,"[(4, 0.13582905), (6, 0.25483063), (9, 0.4522497), (11, 0.03924615), (16, 0.07062687)]"
Tenders6162aa1fe1b7f5c73e6fe20d,"[(4, 0.4687975), (11, 0.29985365), (14, 0.08227676), (16, 0.089699894)]"
Tenders6162aa1fe1b7f5c73e6fe20e,"[(4, 0.3548513), (8, 0.25178146), (11, 0.047921088), (14, 0.171351), (16, 0.13459888)]"
Tenders6162aa1fe1b7f5c73e6fe20f,"[(4, 0.2035637), (6, 0.25888297), (7, 0.3074432), (11, 0.051035255), (16, 0.12926249)]"
Tenders6162aa1fe1b7f5c73e6fe210,"[(4, 0.14227916), (11, 0.044527426), (14, 0.2855981), (16, 0.33742034), (18, 0.14013354)]"
Tenders6162aa1fe1b7f5c73e6fe211,"[(1, 0.21924725), (4, 0.27019054), (11, 0.24754472), (14, 0.15702775), (16, 0.06493939)]"
Tenders6162aa1fe1b7f5c73e6fe212,"[(3, 0.27373746), (4, 0.13814625), (11, 0.076391295), (14, 0.077729136), (16, 0.38421592)]"
Tenders6162aa1fe1b7f5c73e6fe213,"[(4, 0.51036054), (11, 0.17806953), (15, 0.062001415), (16, 0.051643267), (20, 0.16091198)]"
Tenders6162aa1fe1b7f5c73e6fe214,"[(4, 0.1881792), (11, 0.08284654), (13, 0.055196345), (14, 0.16564095), (16, 0.06859531), (20, 0.40873906)]"
Tenders6162aa1fe1b7f5c73e6fe215,"[(0, 0.20837007), (4, 0.1566797), (11, 0.35211495), (14, 0.16356564), (16, 0.07030271)]"
Tenders6162aa1fe1b7f5c73e6fe216,"[(1, 0.19296601), (4, 0.17266528), (11, 0.22952019), (14, 0.044747036), (16, 0.16315944), (20, 0.16161494)]"
Tenders6162aa1fe1b7f5c73e6fe217,"[(2, 0.36090907), (4, 0.27624068), (11, 0.081137665), (14, 0.06434573), (16, 0.09626616), (20, 0.07420225)]"
Tenders6162aa1fe1b7f5c73e6fe218,"[(2, 0.062422372), (4, 0.14047825), (11, 0.43952203), (14, 0.17422673), (16, 0.06568213), (21, 0.07436596)]"
Tenders6162aa1fe1b7f5c73e6fe219,"[(4, 0.13825755), (8, 0.40872642), (11, 0.2968964), (14, 0.047171153), (16, 0.06951815)]"
Tenders6162aa1fe1b7f5c73e6fe21a,"[(4, 0.19808707), (5, 0.47046685), (6, 0.04682269), (11, 0.1866636), (16, 0.05832378)]"
Tenders6162aa1fe1b7f5c73e6fe21b,"[(4, 0.14142342), (11, 0.5814682), (14, 0.0663687), (16, 0.08699279), (18, 0.07448929)]"
Tenders6162aa1fe1b7f5c73e6fe21c,"[(2, 0.24968722), (3, 0.30237198), (4, 0.10946467), (11, 0.08136784), (14, 0.22137922)]"
Tenders6162aa1fe1b7f5c73e6fe21d,"[(4, 0.250994), (11, 0.38397026), (16, 0.08289985), (21, 0.21868585)]"
Tenders6162aa1fe1b7f5c73e6fe21e,"[(4, 0.14465451), (11, 0.103945106), (13, 0.06337403), (14, 0.30437696), (16, 0.17391919), (19, 0.18011564)]"
Tenders6162aa1fe1b7f5c73e6fe21f,"[(0, 0.22235323), (4, 0.14960612), (11, 0.09095303), (14, 0.11490373), (16, 0.079107925), (20, 0.28996554)]"
Tenders6162aa1fe1b7f5c73e6fe220,"[(4, 0.1348704), (11, 0.30360007), (12, 0.29578027), (14, 0.06530979), (16, 0.16117777)]"
Tenders6162aa1fe1b7f5c73e6fe221,"[(4, 0.122668654), (9, 0.16057451), (11, 0.5436612), (14, 0.06636903), (16, 0.063014716)]"
Tenders6162aa1fe1b7f5c73e6fe222,"[(2, 0.45745307), (4, 0.16274475), (11, 0.15963016), (14, 0.07614781), (16, 0.08287974)]"
Tenders6162aa1fe1b7f5c73e6fe223,"[(2, 0.5558959), (4, 0.1729272), (11, 0.05268772), (14, 0.07140323), (16, 0.08928521)]"
Tenders6162aa1fe1b7f5c73e6fe224,"[(4, 0.18116674), (11, 0.09065874), (14, 0.25756407), (16, 0.42910883)]"
Tenders6162aa1fe1b7f5c73e6fe225,"[(4, 0.20422381), (11, 0.075442895), (14, 0.54340494), (16, 0.09998455)]"
Tenders6162aa1fe1b7f5c73e6fe226,"[(4, 0.15784651), (6, 0.62027925), (11, 0.07337577), (16, 0.08362416)]"
Tenders6162aa1fe1b7f5c73e6fe227,"[(4, 0.116539456), (11, 0.050182134), (14, 0.4587837), (15, 0.26360217), (16, 0.06673288)]"
Tenders6162aa1fe1b7f5c73e6fe228,"[(4, 0.1569758), (11, 0.13382928), (12, 0.49628443), (13, 0.031809974), (14, 0.05199649), (16, 0.093024425)]"
Tenders6162aa1fe1b7f5c73e6fe229,"[(0, 0.37092736), (4, 0.109068), (11, 0.09374386), (14, 0.32470995), (16, 0.06589111)]"
Tenders6162aa1fe1b7f5c73e6fe22a,"[(1, 0.23576164), (4, 0.11709833), (10, 0.16039447), (11, 0.21862797), (16, 0.059765927), (21, 0.17337602)]"
Tenders6162aa1fe1b7f5c73e6fe22b,"[(4, 0.10245022), (11, 0.7125795), (14, 0.053366162), (16, 0.08990096)]"
Tenders6162aa1fe1b7f5c73e6fe22c,"[(4, 0.18911307), (11, 0.3142482), (14, 0.3229045), (16, 0.098209456)]"
Tenders6162aa1fe1b7f5c73e6fe22d,"[(4, 0.11385139), (11, 0.6813207), (14, 0.10004184), (16, 0.061125346)]"
Tenders6162aa1fe1b7f5c73e6fe22e,"[(3, 0.23807354), (4, 0.13609314), (11, 0.23216622), (13, 0.03282415), (14, 0.19116074), (15, 0.13393006)]"
Tenders6162aa1fe1b7f5c73e6fe22f,"[(4, 0.18668738), (11, 0.58165646), (14, 0.11146129), (16, 0.06839747)]"
Tenders6162aa1fe1b7f5c73e6fe230,"[(4, 0.10917489), (7, 0.29571474), (9, 0.2927911), (11, 0.12556022), (14, 0.108059555), (16, 0.036586702)]"
Tenders6162aa1fe1b7f5c73e6fe231,"[(4, 0.5833752), (11, 0.29437032), (14, 0.03124537), (16, 0.054712016)]"
Tenders6162aa1fe1b7f5c73e6fe232,"[(4, 0.27966002), (11, 0.17880018), (14, 0.10111109), (15, 0.3288705), (16, 0.07037992)]"
Tenders6162aa1fe1b7f5c73e6fe233,"[(4, 0.2613555), (11, 0.30708265), (14, 0.20014217), (16, 0.15596265)]"
Tenders6162aa1fe1b7f5c73e6fe234,"[(0, 0.17132325), (4, 0.38610673), (11, 0.17331308), (16, 0.23006825)]"
Tenders6162aa1fe1b7f5c73e6fe235,"[(4, 0.12433574), (11, 0.075681515), (12, 0.17184433), (14, 0.07525516), (16, 0.06636707), (20, 0.44927913)]"
Tenders6162aa1fe1b7f5c73e6fe236,"[(4, 0.14103971), (9, 0.12565097), (10, 0.15701501), (11, 0.2959506), (16, 0.05549306), (21, 0.18817706)]"
Tenders6162aa1fe1b7f5c73e6fe237,"[(4, 0.15141366), (6, 0.14858712), (7, 0.034269582), (11, 0.14858276), (12, 0.3981956), (16, 0.076615125)]"
Tenders6162aa1fe1b7f5c73e6fe238,"[(1, 0.35447532), (4, 0.14210886), (9, 0.077177025), (11, 0.075415745), (14, 0.23921624), (16, 0.067873105)]"
Tenders6162aa1fe1b7f5c73e6fe239,"[(0, 0.13204522), (2, 0.18812002), (4, 0.22091271), (10, 0.2277846), (11, 0.054271642), (14, 0.06578213), (16, 0.06959651)]"
Tenders6162aa1fe1b7f5c73e6fe23a,"[(3, 0.30522203), (4, 0.24140581), (11, 0.27555323), (14, 0.14346294)]"
Tenders6162aa1fe1b7f5c73e6fe23b,"[(4, 0.28822935), (11, 0.19359598), (14, 0.13191809), (16, 0.2036485), (20, 0.13661607)]"
Tenders6162aa1fe1b7f5c73e6fe23c,"[(4, 0.18128055), (6, 0.18501195), (8, 0.068608046), (9, 0.064067475), (11, 0.3892138), (16, 0.07093286)]"
Tenders6162aa1fe1b7f5c73e6fe23d,"[(0, 0.20440012), (2, 0.29892227), (4, 0.1892669), (11, 0.0754732), (14, 0.10021342), (16, 0.08791207)]"
Tenders6162aa1fe1b7f5c73e6fe23e,"[(4, 0.11138764), (11, 0.042235404), (13, 0.2853227), (14, 0.087434195), (16, 0.05872605), (19, 0.3752302)]"
Tenders6162aa1fe1b7f5c73e6fe23f,"[(0, 0.16936028), (4, 0.118813485), (9, 0.49811542), (11, 0.08751263), (14, 0.03264999), (16, 0.06099586)]"
Tenders6162aa1fe1b7f5c73e6fe240,"[(2, 0.1050188), (4, 0.14396173), (11, 0.24252312), (14, 0.25475666), (16, 0.21829285)]"
Tenders6162aa1fe1b7f5c73e6fe241,"[(3, 0.24429208), (4, 0.2733615), (11, 0.059268992), (14, 0.078244664), (21, 0.30527398)]"
Tenders6162aa1fe1b7f5c73e6fe242,"[(4, 0.17065042), (6, 0.1378551), (10, 0.24933384), (11, 0.28195864), (16, 0.11112405)]"
Tenders6162aa1fe1b7f5c73e6fe243,"[(0, 0.14889887), (4, 0.14417642), (9, 0.38689274), (11, 0.10697482), (14, 0.06371255), (16, 0.09935432)]"
